PlayerName,SecondsRemaining,CarPositionX,CarPositionY,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed
RLDataCoach,186.0,-1583.83,2488.85,80.54,0.06829568,0.06575473,-0.5917494,0.80052775,-11189.0,-228783.0,20801.0,51859.0,-5518.0,3947.0,137.99939531737084
RLDataCoach,186.0,-1593.12,2258.88,95.53,0.36595476,0.10694957,-0.5623854,0.73373127,-7585.0,-229681.0,9431.0,35025.0,-38375.0,-18042.0,137.9997883654899
RLDataCoach,186.0,-1598.46,2028.4,96.96,0.6086526,-0.024613844,-0.5280582,0.5916847,-3299.0,-229959.0,-2814.0,25910.0,-41023.0,-25898.0,137.99992653650216
RLDataCoach,186.0,-1599.39,1855.51,94.72,0.74414855,-0.13907032,-0.47807524,0.44536102,465.0,-229979.0,-3027.0,25233.0,-40425.0,-27460.0,137.9996339929929
RLDataCoach,186.0,-1597.72,1701.83,92.72,0.82820696,-0.23601514,-0.41580823,0.2923586,4102.0,-229944.0,-2947.0,25766.0,-39518.0,-28273.0,137.9996795852802
RLDataCoach,186.0,-1592.12,1509.78,90.31,0.879329,-0.34153238,-0.3223754,0.07880483,8807.0,-229813.0,-2840.0,28066.0,-37234.0,-29169.0,137.99953541400055
RLDataCoach,186.0,-1580.28,1279.5,87.51,0.8633541,-0.43037963,-0.17988747,-0.1924412,14350.0,-229535.0,-2769.0,22239.0,-41979.0,-27715.0,137.99987750342387
RLDataCoach,186.0,-1567.78,1106.97,85.53,0.8072273,-0.4805083,0.009546093,-0.3426437,18377.0,-229251.0,-2466.0,3714.0,-45482.0,-30701.0,137.99976037283542
RLDataCoach,186.0,-1550.72,915.43,82.8,0.70498556,-0.5097158,0.22646631,-0.43806186,21812.0,-228895.0,-5558.0,4367.0,-46724.0,-28682.0,137.99944660715127
RLDataCoach,186.0,-1531.52,724.14,75.38,0.5734501,-0.48643717,0.39269686,-0.5294554,23611.0,-228498.0,-11438.0,8833.0,-50065.0,-20986.0,137.999534567476
RLDataCoach,178.0,-855.36,-2129.36,107.22,-0.33911014,0.31144547,0.8745584,-0.15216352,-229658.0,-2054.0,12355.0,-40356.0,-33204.0,-17139.0,137.9995590058171
RLDataCoach,178.0,-1047.42,-2133.06,108.18,-0.40843892,0.5352387,0.73458606,-0.08414567,-229895.0,-6471.0,-2529.0,-40582.0,-32023.0,-18777.0,137.99997483521508
RLDataCoach,178.0,-1258.58,-2141.74,105.67,-0.44397455,0.7330171,0.51533717,0.00033717477,-229667.0,-12055.0,-2723.0,-40520.0,-31961.0,-19013.0,137.99956779454058
RLDataCoach,178.0,-1411.97,-2151.45,103.89,-0.44285783,0.8337325,0.32377806,0.06272825,-229391.0,-16513.0,-2577.0,-40382.0,-32040.0,-19175.0,137.99941431919194
RLDataCoach,178.0,-1603.41,-2167.89,101.84,-0.40898377,0.8975503,0.06757278,0.15023218,-228907.0,-22262.0,-2380.0,-35963.0,-36880.0,-19273.0,137.99957699022121
RLDataCoach,178.0,-1813.48,-2191.46,99.71,-0.33594334,0.8852893,-0.2391064,0.21501856,-228230.0,-28392.0,-2197.0,-45047.0,-21175.0,-23393.0,137.9998243994535
RLDataCoach,178.0,-2003.98,-2217.43,98.09,-0.22475615,0.8146634,-0.51059514,0.15843228,-227610.0,-33019.0,-1726.0,-44973.0,-12439.0,-29114.0,137.99940722090076
RLDataCoach,178.0,-2194.14,-2246.31,95.15,-0.122184515,0.70133555,-0.695427,0.097880825,-227179.0,-35448.0,-5717.0,-48190.0,-15247.0,-21684.0,137.9994036952334
RLDataCoach,178.0,-2364.69,-2273.15,88.94,0.05059527,-0.56238,0.8225905,-0.06718435,-226958.0,-35797.0,-10401.0,-45252.0,-14044.0,-15772.0,137.99939970391173
RLDataCoach,178.0,-2572.66,-2305.93,76.43,-0.018005218,-0.4189588,0.9070966,-0.036401518,-226624.0,-35712.0,-16312.0,-28738.0,-10084.0,-11945.0,137.99982477901918
RLDataCoach,178.0,-2761.41,-2335.65,60.38,-0.06802594,-0.3269664,0.9423289,-0.021948814,-226195.0,-35565.0,-21695.0,-19428.0,-10731.0,-4898.0,137.99963514082202
RLDataCoach,178.0,-2930.94,-2362.26,42.24,-0.10293579,-0.2636474,0.9583648,-0.03783114,-225818.0,-35385.0,-25572.0,-19729.0,-6019.0,1980.0,137.99973199930497
RLDataCoach,165.0,-2037.61,2736.45,48.84,0.0063469782,0.009346485,-0.57001907,0.82155377,47854.0,-222488.0,33301.0,4887.0,1760.0,9599.0,137.9998331229426
RLDataCoach,165.0,-1988.55,2512.82,77.77,0.039492775,0.05893031,-0.54931915,0.83259594,49829.0,-223151.0,24911.0,16218.0,6962.0,512.0,137.99981212552427
RLDataCoach,165.0,-1989.79,2340.24,90.07,0.26918247,0.06725988,-0.5436222,0.7921438,-265.0,-229640.0,12859.0,35009.0,-40083.0,-13878.0,137.99993961650853
RLDataCoach,165.0,-1988.34,2148.14,96.37,0.504348,-0.060543314,-0.5208669,0.68605053,3404.0,-229966.0,1913.0,26318.0,-44380.0,-19044.0,137.99948861774814
RLDataCoach,165.0,-1983.67,1955.97,94.87,0.6906125,-0.19688116,-0.45970586,0.5224584,7402.0,-229866.0,-2562.0,26029.0,-44468.0,-19235.0,137.9996496569466
RLDataCoach,165.0,-1975.53,1763.92,92.71,0.8200104,-0.3155887,-0.35807827,0.31585842,11708.0,-229687.0,-2536.0,26009.0,-44672.0,-18783.0,137.9995128630532
RLDataCoach,165.0,-1965.03,1591.23,90.85,0.87810975,-0.399791,-0.24007747,0.1070197,15739.0,-229448.0,-2414.0,25990.0,-44693.0,-18761.0,137.99990637518562
RLDataCoach,165.0,-1949.83,1399.59,88.9,0.87261486,-0.4591448,-0.09559887,-0.1363459,20155.0,-229103.0,-2283.0,29106.0,-43175.0,-17711.0,137.9995052899828
RLDataCoach,165.0,-1931.03,1208.24,87.0,0.7937333,-0.47316054,0.059971508,-0.377505,24341.0,-228697.0,-2225.0,23146.0,-45606.0,-20231.0,137.99967745397086
RLDataCoach,165.0,-1904.27,979.03,84.85,0.606397,-0.4667137,0.30148128,-0.5688322,28354.0,-228229.0,-2680.0,15459.0,-45288.0,-27109.0,137.9994888994883
RLDataCoach,165.0,-1882.18,807.36,80.33,-0.46212813,0.42961892,-0.42441833,0.6494107,29975.0,-227874.0,-8632.0,16481.0,-47821.0,-21598.0,137.99944164017475
RLDataCoach,165.0,-1856.66,616.92,70.11,-0.2838456,0.35029897,-0.5313706,0.71719426,30813.0,-227422.0,-15154.0,15210.0,-49806.0,-17689.0,137.9998053507323
RLDataCoach,155.0,-417.95,4051.34,64.26,-0.014358293,-0.5120086,0.84094226,-0.17451964,-224800.0,-45855.0,-16187.0,-48215.0,-18814.0,-18608.0,137.99966086132238
RLDataCoach,155.0,-605.74,4012.75,47.72,-0.07856202,-0.31122968,0.93499243,-0.1508418,-224159.0,-46260.0,-22634.0,-49159.0,-16846.0,-16349.0,137.99940369914646
RLDataCoach,155.0,-773.82,3977.89,29.43,-0.08813783,-0.104915686,0.9824224,-0.1267701,-223799.0,-46604.0,-23442.0,-53663.0,6511.0,-10138.0,137.87923313233213
RLDataCoach,155.0,-960.29,3938.89,16.32,-0.009238631,0.0153078195,0.9942077,-0.105978504,-223668.0,-47155.0,-4668.0,651.0,10137.0,-4074.0,137.17941919355104
RLDataCoach,155.0,-1146.67,3899.61,16.43,-0.0039840573,0.0012165266,0.9954288,-0.09541545,-223709.0,-46833.0,959.0,901.0,-107.0,-421.0,137.13638412310573
RLDataCoach,155.0,-1313.78,3862.36,16.88,-0.004501958,-0.00018072568,0.9917771,-0.12789765,-221667.0,-53295.0,336.0,135.0,-70.0,15280.0,136.79043231015828
RLDataCoach,155.0,-1495.23,3809.16,17.02,-0.0046422225,-0.00083349604,0.9776503,-0.21018477,-212982.0,-74999.0,61.0,43.0,-11.0,22587.0,135.4807254798999
RLDataCoach,155.0,-1695.67,3712.81,17.02,-0.004539721,-0.0015024508,0.9466016,-0.32237,-187350.0,-115282.0,19.0,17.0,5.0,22896.0,131.98631163344174
RLDataCoach,155.0,-1825.35,3614.3,17.02,-0.004394062,-0.0019124553,0.9170496,-0.3987444,-161045.0,-143200.0,17.0,5.0,1.0,21221.0,129.3020635297055
RLDataCoach,155.0,-1946.3,3482.59,17.02,-0.004210639,-0.002290091,0.87910885,-0.476597,-132866.0,-170633.0,-4.0,1.0,0.0,20528.0,129.75684212387415
RLDataCoach,155.0,-2035.21,3345.15,17.02,-0.004016426,-0.0026029893,0.8402267,-0.54221416,-106679.0,-192730.0,-7.0,0.0,-2.0,20228.0,132.17070142962848
RLDataCoach,155.0,-2120.99,3139.42,17.02,-0.0037466863,-0.0029914146,0.78157794,-0.6237892,-67401.0,-215513.0,-7.0,1.0,0.0,20012.0,135.48412928029612
RLDataCoach,146.0,2160.44,-1225.43,99.94,0.8643829,-0.243255,0.061627712,-0.4357421,151623.0,-168863.0,-1979.0,26299.0,-37443.0,-30516.0,136.1724597781798
RLDataCoach,146.0,2289.2,-1367.36,97.13,0.73870647,-0.28582013,0.2388043,-0.5617758,154835.0,-169984.0,-5590.0,30189.0,-38548.0,-25051.0,137.99958988765147
RLDataCoach,146.0,2405.31,-1494.82,90.9,-0.59617317,0.2817039,-0.35167465,0.66448885,154726.0,-169854.0,-10447.0,33131.0,-40593.0,-16716.0,137.99955156579315
RLDataCoach,146.0,2534.17,-1636.28,79.7,-0.41037562,0.23863706,-0.44396377,0.7599608,154518.0,-169626.0,-15842.0,32415.0,-43161.0,-10550.0,137.99968847443097
RLDataCoach,146.0,2662.83,-1777.52,64.03,-0.2198415,0.17204882,-0.5021847,0.81846166,154225.0,-169305.0,-21219.0,26318.0,-36092.0,-7667.0,137.99971253578755
RLDataCoach,146.0,2778.39,-1904.39,46.1,-0.0908622,0.12744987,-0.52737844,0.8350884,153889.0,-168938.0,-26039.0,19067.0,-24574.0,-5737.0,137.99987176428826
RLDataCoach,146.0,2891.97,-2031.62,25.68,0.00018072568,0.07242809,-0.5611608,0.8245318,146408.0,-171226.0,-25647.0,-2806.0,-29643.0,-20845.0,136.0445114425422
RLDataCoach,146.0,2995.31,-2178.84,15.75,0.0070321173,-0.0016966636,-0.63624585,0.7714525,102386.0,-180681.0,-937.0,-2665.0,1493.0,-20113.0,124.60570653609729
RLDataCoach,146.0,3065.26,-2361.72,16.62,0.0038168186,0.0020904837,-0.6932097,0.7207228,44318.0,-183078.0,699.0,172.0,491.0,-11391.0,113.02020178375192
RLDataCoach,146.0,3084.87,-2497.83,16.92,-0.003541684,-0.0029428615,0.7153352,-0.69876635,13778.0,-179836.0,221.0,74.0,124.0,-6051.0,108.21789522791504
RLDataCoach,146.0,3086.92,-2660.01,17.01,-0.0035308944,-0.003196417,0.726662,-0.6869787,-4574.0,-174433.0,36.0,20.0,25.0,-1967.0,104.69577801401543
RLDataCoach,146.0,3080.38,-2803.22,17.01,-0.0035308944,-0.0032611545,0.72974354,-0.6837041,-9576.0,-169745.0,27.0,6.0,8.0,-586.0,102.00893877891289
RLDataCoach,133.0,3416.26,2282.07,17.01,-0.0037035279,0.003034573,0.76830107,0.6400708,-35945.0,198799.0,27.0,-6.0,11.0,168.0,121.21349353846708
RLDataCoach,133.0,3386.0,2447.68,17.01,-0.0037035279,0.0030507573,0.7685481,0.6397741,-36488.0,198696.0,27.0,-1.0,5.0,50.0,121.21110140593558
RLDataCoach,133.0,3355.52,2613.28,17.01,-0.0037035279,0.0030507573,0.76861995,0.6396877,-36638.0,198663.0,27.0,-1.0,5.0,13.0,121.20791757603955
RLDataCoach,133.0,3328.02,2762.25,17.01,-0.0037035279,0.0030507573,0.7685391,0.6397849,-36553.0,198673.0,27.0,0.0,2.0,-345.0,121.20457931992502
RLDataCoach,133.0,3301.15,2928.22,17.01,-0.0036549747,0.0031101003,0.74629897,0.6655936,-26865.0,199726.0,27.0,1.0,-7.0,-13934.0,120.91481898758315
RLDataCoach,133.0,3286.8,3078.37,17.01,-0.0034391829,0.0033474711,0.71582353,0.6982647,-13482.0,200490.0,27.0,0.0,44.0,-6930.0,120.5656744479124
RLDataCoach,133.0,3280.91,3245.54,17.01,-0.0033474711,0.003433788,0.7055477,0.7086462,-2966.0,200595.0,26.0,0.0,-3.0,-1787.0,120.37015688500202
RLDataCoach,133.0,3278.6,3395.9,17.01,-0.0033582607,0.0034229984,0.71790653,0.69612294,-5600.0,200258.0,27.0,0.0,19.0,11460.0,120.20177130758098
RLDataCoach,133.0,3266.89,3561.98,17.01,-0.0035902371,0.0031856273,0.7612293,0.6484651,-22930.0,198013.0,28.0,1.0,-14.0,17493.0,119.60173989988607
RLDataCoach,133.0,3236.21,3724.16,17.01,-0.003859977,0.0028619396,0.80909365,0.58766013,-48879.0,191045.0,28.0,2.0,-8.0,19175.0,118.31925372482705
RLDataCoach,133.0,3182.71,3878.05,17.01,-0.0040811636,0.0025112778,0.85418993,0.519939,-76734.0,178631.0,28.0,0.0,-5.0,19738.0,116.64892203685379
RLDataCoach,133.0,3115.11,4005.82,17.01,-0.0042699813,0.0021821952,0.8904942,0.45496923,-100560.0,163200.0,28.0,0.0,0.0,19911.0,115.01634483081088
RLDataCoach,131.0,874.43,4262.1,93.4,-0.38412988,0.8216627,0.39033392,0.15796833,-228289.0,-27839.0,-2961.0,-39124.0,-24224.0,-30122.0,137.99953690748382
RLDataCoach,131.0,683.88,4237.14,90.98,-0.32539108,0.9023607,0.15165102,0.23846981,-227809.0,-31533.0,-2873.0,-37717.0,-26130.0,-30324.0,137.99938004078135
RLDataCoach,131.0,493.73,4209.12,88.58,-0.24644333,0.91184413,-0.09880877,0.31311786,-227289.0,-35093.0,-2843.0,-37754.0,-27439.0,-29098.0,137.9998575899265
RLDataCoach,131.0,323.62,4181.82,90.73,-0.1544671,0.8724666,-0.32983643,0.3258065,-226887.0,-37679.0,1581.0,-40241.0,-16822.0,-33504.0,137.99989222300138
RLDataCoach,131.0,134.19,4149.03,87.85,-0.052149013,0.7858495,-0.5380872,0.30030522,-226310.0,-40345.0,-7471.0,-41073.0,-17138.0,-32314.0,137.99967517266117
RLDataCoach,131.0,-73.59,4110.86,76.22,-0.04625785,-0.6376809,0.7195767,-0.27098438,-225446.0,-42284.0,-16911.0,-43082.0,-18358.0,-28842.0,137.99976194718596
RLDataCoach,131.0,-261.5,4075.05,61.25,-0.09808048,-0.4498387,0.85458356,-0.24023391,-225134.0,-43404.0,-18184.0,-50414.0,-10039.0,-19559.0,137.99984742774174
RLDataCoach,131.0,-430.6,4041.88,44.49,-0.11594809,-0.258026,0.93585694,-0.21012004,-224171.0,-44717.0,-25449.0,-51817.0,-7869.0,-16672.0,137.9998681708066
RLDataCoach,131.0,-654.15,3995.27,19.62,-0.038063113,-0.004992884,0.9813614,-0.188298,-222094.0,-49568.0,-18762.0,-34712.0,14877.0,-2436.0,136.99820392048937
RLDataCoach,131.0,-836.79,3947.8,16.0,-0.0032072065,0.0035201048,0.98211896,-0.18820089,-216606.0,-63387.0,1209.0,2090.0,203.0,532.0,135.41606908694402
RLDataCoach,131.0,-997.4,3895.65,16.73,-0.004124322,2.967138e-05,0.981494,-0.19144855,-212371.0,-73944.0,623.0,434.0,-97.0,1059.0,134.9260396148942
RLDataCoach,0.0,-2048.0,-2560.0,32.48,2.6973983e-06,2.6973983e-06,0.38268402,0.92387927,0.0,0.0,-6492.0,0.0,0.0,0.0,3.8952
RLDataCoach,0.0,-2048.0,-2560.0,22.78,-0.00021309446,0.00051520305,0.38268402,0.92387915,0.0,0.0,-13705.0,-598.0,597.0,0.0,8.222999999999999
RLDataCoach,0.0,-2048.0,-2560.0,16.61,-0.0015671884,0.0037898445,0.38268402,0.9238702,0.0,0.0,-4774.0,-554.0,553.0,0.0,2.8643999999999994
RLDataCoach,0.0,-2048.0,-2560.0,16.56,-0.0017398219,0.0042160335,0.38268402,0.923868,0.0,0.0,736.0,-51.0,49.0,0.0,0.4416
RLDataCoach,0.0,-2048.0,-2560.0,17.01,-0.001815349,0.004410246,0.38268402,0.923867,0.0,0.0,27.0,-6.0,3.0,0.0,0.0162
RLDataCoach,0.0,-2047.62,-2559.62,17.01,-0.001815349,0.004410246,0.38268402,0.923867,3041.0,3041.0,13.0,2.0,-5.0,0.0,2.580385854867446
RLDataCoach,0.0,-2039.83,-2551.82,17.01,-0.001815349,0.004388667,0.38277572,0.9238291,16031.0,16151.0,3.0,4.0,-1.0,236.0,13.653761297166431
RLDataCoach,0.0,-2018.96,-2528.65,17.01,-0.0018639022,0.004361693,0.4009293,0.91609675,28618.0,32393.0,3.0,-8.0,-10.0,5230.0,25.93427649887307
RLDataCoach,0.0,-1989.54,-2495.92,17.01,-0.0019664033,0.0043239295,0.40956107,0.9122703,40350.0,44986.0,3.0,-2.0,-1.0,913.0,36.258386254768695
RLDataCoach,0.0,-1951.17,-2452.84,17.01,-0.0019664033,0.0043239295,0.41108778,0.91158336,50562.0,57040.0,3.0,0.0,1.0,168.0,45.73431843900158
RLDataCoach,0.0,-1911.79,-2404.61,17.01,-0.0019825876,0.0043293242,0.4384233,0.898756,52790.0,70668.0,6.0,20.0,26.0,15911.0,52.9251370295817
RLDataCoach,0.0,-1868.14,-2338.27,37.67,-0.002263117,0.0043023503,0.5120895,0.8589183,52546.0,85526.0,32607.0,-255.0,195.0,21294.0,63.32486310099691
RLDataCoach,0.0,-1827.29,-2271.15,60.95,-0.013387229,0.021716837,0.5671437,0.82322365,55876.0,92729.0,28767.0,-8778.0,4018.0,14470.0,67.21161088800059
RLDataCoach,0.0,-1716.44,-2166.07,85.49,0.07950076,0.27099514,0.562941,0.77674884,122773.0,110976.0,20416.0,26.0,54312.0,-8671.0,100.0502386701801
RLDataCoach,0.0,-1582.22,-2039.72,97.71,0.3340066,0.49865648,0.43869844,0.6688236,124709.0,121471.0,-627.0,7529.0,52517.0,-14500.0,104.45504006202859
RLDataCoach,0.0,-1498.81,-1956.29,96.34,0.47466564,0.5986995,0.32691243,0.5562191,125381.0,127993.0,-2404.0,7566.0,52448.0,-14728.0,107.51287212868978
RLDataCoach,0.0,-1404.59,-1857.2,94.54,0.60270625,0.66955996,0.1773627,0.39620346,125799.0,135445.0,-2375.0,6499.0,52127.0,-16293.0,110.92112395012951
RLDataCoach,0.0,-1299.6,-1740.45,92.61,0.6941154,0.6924328,-0.016969416,0.19609351,126146.0,143834.0,-2301.0,3906.0,52443.0,-16106.0,114.79668065880651
RLDataCoach,0.0,-1204.85,-1629.39,90.92,0.7241828,0.6677462,-0.16941613,-0.031184748,126465.0,151469.0,-2163.0,18175.0,49657.0,-15124.0,118.40074236169298
RLDataCoach,0.0,-1099.14,-1499.19,89.32,0.70059294,0.58158016,-0.26844338,-0.3144396,127318.0,160164.0,-1706.0,23647.0,46432.0,-17602.0,122.76605623770766
RLDataCoach,0.0,-992.05,-1361.84,88.09,0.61720854,0.43186325,-0.31622532,-0.5766709,129826.0,168568.0,-1332.0,25061.0,44415.0,-20594.0,127.66293371468478
RLDataCoach,0.0,-893.1,-1232.53,85.42,-0.5188816,-0.3156211,0.34081483,0.71762836,133753.0,175395.0,-5337.0,26535.0,46554.0,-12389.0,132.3836532849883
RLDataCoach,0.0,-791.46,-1099.15,79.6,-0.38461,-0.2008895,0.36615977,0.82319236,135989.0,178447.0,-9863.0,27532.0,44519.0,-7667.0,134.74458331094425
RLDataCoach,0.0,-677.97,-950.27,68.9,-0.25518835,-0.095954925,0.37664184,0.8853318,136360.0,178853.0,-15266.0,17469.0,30412.0,-6123.0,135.2537561304676
RLDataCoach,0.0,-564.15,-801.05,53.69,-0.16644898,-0.019229837,0.3754604,0.91156703,136749.0,179239.0,-20709.0,10821.0,20992.0,-4586.0,135.83842419978228
RLDataCoach,0.0,-449.84,-651.69,34.01,-0.10452186,0.034686014,0.36755702,0.92345756,138117.0,178500.0,-25678.0,11788.0,14159.0,-7660.0,136.29104715380242
RLDataCoach,0.0,-342.83,-521.3,18.16,-0.017136656,0.020643273,0.34789288,0.9371503,148794.0,167258.0,-12442.0,22919.0,-1145.0,-635.0,134.52542767462216
RLDataCoach,0.0,-201.33,-373.7,16.3,-0.0001537517,0.0048256456,0.3910784,0.9203447,155581.0,159591.0,1057.0,-455.0,-374.0,13771.0,133.72848145686842
RLDataCoach,0.0,-149.61,-320.31,21.58,-0.0010762619,0.004604459,0.4047812,0.91440135,154773.0,160719.0,30919.0,-430.0,-326.0,6038.0,135.15492850192328
RLDataCoach,0.0,-21.46,-185.5,49.52,-0.015491201,-8.361934e-05,0.40866545,0.9125528,153672.0,162194.0,36297.0,-9693.0,-8106.0,745.0,135.81679496454038
